id_visitante,obra_visitada,tiempo_minutos,interes,edad,sala,obra_encoded,interes_encoded,cluster
11350,Arte Moderno,5,Cultura,56,4,1,1,1
11351,Arte Moderno,10,Arte,31,1,1,0,2
11352,Pintura Colonial,10,Historia,55,6,5,2,1
11353,Escultura Religiosa,14,Cultura,15,6,3,1,2
11354,Arquitectura Antigua,17,Cultura,21,2,0,1,2
11355,Arquitectura Antigua,13,Arte,44,4,0,0,0
11356,Arte Moderno,3,Arte,17,2,1,0,2
11357,Fotografía Histórica,5,Cultura,66,3,4,1,1
11358,Fotografía Histórica,9,Cultura,41,2,4,1,0
11359,Cerámica Indígena,15,Cultura,50,3,2,1,0
11360,Arquitectura Antigua,10,Arte,54,4,0,0,1
11361,Escultura Religiosa,2,Cultura,18,5,3,1,2
11362,Escultura Religiosa,15,Historia,62,5,3,2,1
11363,Arte Moderno,5,Cultura,38,6,1,1,0
11364,Cerámica Indígena,12,Arte,25,6,2,0,2
11365,Pintura Colonial,16,Arte,68,4,5,0,1
11366,Arquitectura Antigua,3,Historia,26,6,0,2,2
11367,Cerámica Indígena,6,Cultura,43,6,2,1,0
11368,Pintura Colonial,4,Historia,37,5,5,2,0
11369,Arquitectura Antigua,18,Cultura,65,2,0,1,1
11370,Escultura Religiosa,4,Arte,59,4,3,0,1
11371,Arquitectura Antigua,18,Arte,30,3,0,0,2
11372,Pintura Colonial,13,Arte,33,4,5,0,0
11373,Cerámica Indígena,6,Arte,67,3,2,0,1
11374,Escultura Religiosa,19,Arte,46,2,3,0,0
11375,Fotografía Histórica,5,Cultura,17,3,4,1,2
11376,Fotografía Histórica,19,Arte,38,6,4,0,0
11377,Escultura Religiosa,13,Arte,37,4,3,0,0
11378,Arte Moderno,17,Historia,61,6,1,2,1
11379,Fotografía Histórica,12,Historia,49,1,4,2,0
11380,Arquitectura Antigua,3,Arte,49,1,0,0,0
11381,Arte Moderno,4,Historia,46,1,1,2,0
11382,Escultura Religiosa,7,Arte,25,1,3,0,2
11383,Arte Moderno,3,Historia,38,2,1,2,0
11384,Cerámica Indígena,7,Historia,19,4,2,2,2
11385,Arquitectura Antigua,10,Arte,57,2,0,0,1
11386,Cerámica Indígena,17,Cultura,56,4,2,1,1
11387,Fotografía Histórica,10,Historia,51,2,4,2,1
11388,Arte Moderno,9,Arte,51,4,1,0,1
11389,Fotografía Histórica,17,Arte,19,5,4,0,2
11390,Arquitectura Antigua,14,Cultura,57,3,0,1,1
11391,Pintura Colonial,6,Arte,32,2,5,0,2
11392,Pintura Colonial,19,Cultura,31,1,5,1,2
11393,Pintura Colonial,19,Historia,54,4,5,2,1
11394,Arquitectura Antigua,4,Cultura,53,5,0,1,1
11395,Cerámica Indígena,3,Arte,66,5,2,0,1
11396,Arte Moderno,6,Arte,54,3,1,0,1
11397,Pintura Colonial,15,Arte,53,2,5,0,1
11398,Pintura Colonial,16,Historia,40,1,5,2,0
11399,Arquitectura Antigua,18,Arte,53,2,0,0,1
11400,Arquitectura Antigua,12,Arte,57,5,0,0,1
11401,Escultura Religiosa,17,Historia,66,5,3,2,1
11402,Escultura Religiosa,15,Arte,69,6,3,0,1
11403,Escultura Religiosa,6,Arte,61,5,3,0,1
11404,Arquitectura Antigua,10,Historia,45,1,0,2,0
11405,Arte Moderno,10,Historia,20,2,1,2,2
11406,Escultura Religiosa,11,Arte,67,5,3,0,1
11407,Pintura Colonial,14,Arte,54,4,5,0,1
11408,Cerámica Indígena,7,Historia,65,4,2,2,1
11409,Arte Moderno,10,Cultura,25,6,1,1,2
11410,Pintura Colonial,13,Arte,35,6,5,0,0
11411,Fotografía Histórica,4,Arte,33,5,4,0,0
11412,Pintura Colonial,17,Arte,58,4,5,0,1
11413,Pintura Colonial,3,Historia,47,2,5,2,0
11414,Arquitectura Antigua,10,Historia,26,2,0,2,2
11415,Fotografía Histórica,13,Cultura,30,6,4,1,2
11416,Escultura Religiosa,15,Cultura,57,5,3,1,1
11417,Cerámica Indígena,9,Historia,54,4,2,2,1
11418,Cerámica Indígena,11,Arte,20,1,2,0,2
11419,Cerámica Indígena,16,Historia,42,1,2,2,0
11420,Arquitectura Antigua,12,Arte,34,4,0,0,0
11421,Pintura Colonial,11,Arte,20,1,5,0,2
11422,Cerámica Indígena,5,Cultura,25,1,2,1,2
11423,Fotografía Histórica,4,Arte,54,5,4,0,1
11424,Escultura Religiosa,6,Arte,26,1,3,0,2
11425,Arquitectura Antigua,6,Historia,52,3,0,2,1
11426,Cerámica Indígena,9,Cultura,47,5,2,1,0
11427,Arte Moderno,16,Cultura,16,6,1,1,2
11428,Escultura Religiosa,18,Historia,19,1,3,2,2
11429,Escultura Religiosa,10,Historia,61,2,3,2,1
11430,Pintura Colonial,15,Historia,40,5,5,2,0
11431,Escultura Religiosa,13,Historia,34,1,3,2,0
11432,Fotografía Histórica,3,Cultura,33,6,4,1,0
11433,Pintura Colonial,19,Historia,45,2,5,2,0
11434,Cerámica Indígena,10,Arte,65,3,2,0,1
11435,Fotografía Histórica,2,Historia,63,4,4,2,1
11436,Pintura Colonial,9,Cultura,69,6,5,1,1
11437,Escultura Religiosa,19,Cultura,33,4,3,1,0
11438,Arquitectura Antigua,12,Historia,54,3,0,2,1
11439,Cerámica Indígena,6,Historia,65,2,2,2,1
11440,Fotografía Histórica,10,Historia,37,3,4,2,0
11441,Cerámica Indígena,15,Cultura,63,6,2,1,1
11442,Arquitectura Antigua,18,Arte,23,1,0,0,2
11443,Fotografía Histórica,5,Cultura,35,2,4,1,0
11444,Arquitectura Antigua,16,Historia,16,6,0,2,2
11445,Escultura Religiosa,15,Arte,32,3,3,0,2
11446,Fotografía Histórica,15,Arte,28,2,4,0,2
11447,Arquitectura Antigua,17,Historia,63,6,0,2,1
11448,Escultura Religiosa,15,Arte,60,1,3,0,1
11449,Arquitectura Antigua,9,Arte,62,2,0,0,1
11450,Escultura Religiosa,19,Cultura,67,2,3,1,1
11451,Pintura Colonial,2,Historia,62,2,5,2,1
11452,Cerámica Indígena,18,Cultura,55,1,2,1,1
11453,Escultura Religiosa,7,Arte,16,4,3,0,2
11454,Cerámica Indígena,19,Arte,69,6,2,0,1
11455,Fotografía Histórica,12,Historia,69,6,4,2,1
11456,Pintura Colonial,12,Arte,49,5,5,0,0
11457,Fotografía Histórica,5,Cultura,34,1,4,1,0
11458,Arte Moderno,19,Historia,23,3,1,2,2
11459,Arte Moderno,18,Historia,35,2,1,2,0
11460,Arquitectura Antigua,4,Arte,23,3,0,0,2
11461,Escultura Religiosa,7,Cultura,39,1,3,1,0
11462,Escultura Religiosa,8,Cultura,42,2,3,1,0
11463,Pintura Colonial,6,Cultura,38,6,5,1,0
11464,Arte Moderno,8,Arte,43,6,1,0,0
11465,Pintura Colonial,15,Arte,48,3,5,0,0
11466,Pintura Colonial,6,Arte,41,2,5,0,0
11467,Escultura Religiosa,7,Arte,38,6,3,0,0
11468,Fotografía Histórica,6,Arte,61,6,4,0,1
11469,Arte Moderno,9,Historia,50,6,1,2,0
11470,Pintura Colonial,15,Arte,61,6,5,0,1
11471,Arte Moderno,12,Cultura,15,6,1,1,2
11472,Arte Moderno,2,Cultura,46,4,1,1,0
11473,Arte Moderno,8,Cultura,60,5,1,1,1
11474,Arquitectura Antigua,14,Arte,68,2,0,0,1
11475,Pintura Colonial,14,Cultura,34,6,5,1,0
11476,Arte Moderno,10,Arte,68,3,1,0,1
11477,Pintura Colonial,12,Arte,58,4,5,0,1
11478,Cerámica Indígena,9,Historia,66,1,2,2,1
11479,Arquitectura Antigua,3,Arte,60,3,0,0,1
11480,Escultura Religiosa,11,Historia,67,1,3,2,1
11481,Arte Moderno,5,Arte,22,6,1,0,2
11482,Pintura Colonial,3,Historia,49,6,5,2,0
11483,Escultura Religiosa,3,Cultura,44,1,3,1,0
11484,Pintura Colonial,18,Historia,41,1,5,2,0
11485,Pintura Colonial,9,Historia,46,3,5,2,0
11486,Fotografía Histórica,19,Historia,36,2,4,2,0
11487,Arte Moderno,15,Historia,49,4,1,2,0
11488,Cerámica Indígena,10,Cultura,62,3,2,1,1
11489,Pintura Colonial,10,Historia,66,1,5,2,1
11490,Pintura Colonial,13,Historia,68,5,5,2,1
11491,Cerámica Indígena,16,Arte,59,3,2,0,1
11492,Arte Moderno,3,Historia,21,1,1,2,2
11493,Arquitectura Antigua,11,Historia,68,3,0,2,1
11494,Arquitectura Antigua,14,Cultura,59,1,0,1,1
11495,Cerámica Indígena,7,Arte,55,2,2,0,1
11496,Arquitectura Antigua,18,Cultura,21,2,0,1,2
11497,Arte Moderno,19,Cultura,60,4,1,1,1
11498,Cerámica Indígena,18,Historia,68,3,2,2,1
11499,Arte Moderno,4,Arte,35,3,1,0,0
11500,Fotografía Histórica,15,Cultura,21,5,4,1,2
11501,Arte Moderno,12,Historia,33,5,1,2,0
11502,Arquitectura Antigua,18,Historia,65,3,0,2,1
11503,Fotografía Histórica,7,Cultura,19,2,4,1,2
11504,Arquitectura Antigua,19,Historia,39,4,0,2,0
11505,Arte Moderno,9,Arte,60,5,1,0,1
11506,Arquitectura Antigua,7,Cultura,36,2,0,1,0
11507,Pintura Colonial,5,Cultura,27,1,5,1,2
11508,Cerámica Indígena,11,Historia,54,4,2,2,1
11509,Pintura Colonial,11,Cultura,17,5,5,1,2
11510,Arte Moderno,19,Cultura,56,1,1,1,1
11511,Pintura Colonial,8,Historia,39,2,5,2,0
11512,Escultura Religiosa,7,Arte,35,6,3,0,0
11513,Escultura Religiosa,19,Cultura,64,1,3,1,1
11514,Fotografía Histórica,15,Cultura,34,4,4,1,0
11515,Fotografía Histórica,6,Cultura,35,1,4,1,0
11516,Fotografía Histórica,4,Historia,21,6,4,2,2
11517,Arquitectura Antigua,3,Arte,22,5,0,0,2
11518,Pintura Colonial,12,Arte,37,6,5,0,0
11519,Arquitectura Antigua,16,Cultura,41,5,0,1,0
11520,Arquitectura Antigua,5,Arte,59,2,0,0,1
11521,Pintura Colonial,13,Historia,16,4,5,2,2
11522,Fotografía Histórica,7,Arte,61,2,4,0,1
11523,Escultura Religiosa,11,Cultura,56,5,3,1,1
11524,Cerámica Indígena,4,Cultura,65,4,2,1,1
11525,Escultura Religiosa,6,Historia,16,3,3,2,2
11526,Arquitectura Antigua,16,Historia,63,4,0,2,1
11527,Fotografía Histórica,16,Cultura,23,3,4,1,2
11528,Escultura Religiosa,8,Historia,68,6,3,2,1
11529,Cerámica Indígena,18,Cultura,23,1,2,1,2
11530,Pintura Colonial,9,Historia,28,6,5,2,2
11531,Escultura Religiosa,18,Cultura,66,3,3,1,1
11532,Fotografía Histórica,8,Arte,41,2,4,0,0
11533,Arte Moderno,7,Arte,42,4,1,0,0
11534,Cerámica Indígena,8,Cultura,29,2,2,1,2
11535,Fotografía Histórica,4,Historia,21,1,4,2,2
11536,Pintura Colonial,6,Cultura,50,2,5,1,0
11537,Escultura Religiosa,8,Historia,33,6,3,2,0
11538,Fotografía Histórica,13,Cultura,49,4,4,1,0
11539,Fotografía Histórica,18,Cultura,37,2,4,1,0
11540,Pintura Colonial,17,Historia,16,5,5,2,2
11541,Arquitectura Antigua,14,Historia,25,1,0,2,2
11542,Arte Moderno,4,Arte,35,4,1,0,0
11543,Cerámica Indígena,10,Cultura,63,3,2,1,1
11544,Arte Moderno,12,Arte,28,6,1,0,2
11545,Arte Moderno,16,Cultura,64,4,1,1,1
11546,Fotografía Histórica,4,Historia,42,5,4,2,0
11547,Arquitectura Antigua,3,Arte,68,3,0,0,1
11548,Fotografía Histórica,17,Arte,56,5,4,0,1
11549,Cerámica Indígena,10,Arte,22,2,2,0,2
11550,Arte Moderno,3,Cultura,61,2,1,1,1
11551,Cerámica Indígena,8,Cultura,33,3,2,1,0
11552,Escultura Religiosa,17,Cultura,63,5,3,1,1
11553,Fotografía Histórica,9,Cultura,64,3,4,1,1
11554,Pintura Colonial,15,Arte,43,1,5,0,0
11555,Cerámica Indígena,17,Arte,19,1,2,0,2
11556,Pintura Colonial,4,Arte,32,4,5,0,2
11557,Arquitectura Antigua,17,Historia,34,4,0,2,0
11558,Pintura Colonial,18,Historia,56,3,5,2,1
11559,Cerámica Indígena,8,Cultura,39,5,2,1,0
11560,Escultura Religiosa,2,Arte,36,3,3,0,0
11561,Cerámica Indígena,4,Cultura,18,5,2,1,2
11562,Arquitectura Antigua,11,Arte,68,2,0,0,1
11563,Arte Moderno,2,Cultura,38,4,1,1,0
11564,Escultura Religiosa,17,Arte,61,1,3,0,1
11565,Cerámica Indígena,6,Historia,55,6,2,2,1
11566,Arte Moderno,19,Historia,49,5,1,2,0
11567,Arte Moderno,16,Historia,19,2,1,2,2
11568,Escultura Religiosa,13,Historia,40,1,3,2,0
11569,Arquitectura Antigua,3,Historia,68,1,0,2,1
11570,Escultura Religiosa,6,Arte,46,6,3,0,0
11571,Arte Moderno,4,Historia,16,6,1,2,2
11572,Fotografía Histórica,3,Historia,24,3,4,2,2
11573,Cerámica Indígena,3,Arte,58,6,2,0,1
11574,Fotografía Histórica,9,Cultura,24,1,4,1,2
11575,Cerámica Indígena,7,Cultura,43,3,2,1,0
11576,Escultura Religiosa,2,Cultura,66,3,3,1,1
11577,Arte Moderno,11,Cultura,21,1,1,1,2
11578,Escultura Religiosa,17,Cultura,59,4,3,1,1
11579,Fotografía Histórica,9,Historia,25,1,4,2,2
11580,Pintura Colonial,18,Cultura,33,5,5,1,0
11581,Cerámica Indígena,13,Historia,63,3,2,2,1
11582,Escultura Religiosa,3,Historia,52,4,3,2,1
11583,Escultura Religiosa,15,Historia,29,3,3,2,2
11584,Escultura Religiosa,18,Arte,33,5,3,0,0
11585,Cerámica Indígena,12,Historia,65,3,2,2,1
11586,Arte Moderno,6,Historia,22,2,1,2,2
11587,Cerámica Indígena,16,Cultura,30,5,2,1,2
11588,Fotografía Histórica,11,Cultura,18,6,4,1,2
11589,Cerámica Indígena,9,Historia,28,4,2,2,2
11590,Pintura Colonial,19,Arte,35,1,5,0,0
11591,Arquitectura Antigua,10,Arte,29,5,0,0,2
11592,Arquitectura Antigua,15,Historia,57,5,0,2,1
11593,Fotografía Histórica,17,Cultura,19,6,4,1,2
11594,Escultura Religiosa,6,Arte,50,6,3,0,0
11595,Cerámica Indígena,9,Arte,47,5,2,0,0
11596,Escultura Religiosa,19,Cultura,24,4,3,1,2
11597,Escultura Religiosa,18,Historia,41,2,3,2,0
11598,Cerámica Indígena,9,Historia,64,6,2,2,1
11599,Escultura Religiosa,18,Historia,68,3,3,2,1
11600,Pintura Colonial,9,Arte,33,3,5,0,0
11601,Pintura Colonial,9,Historia,35,3,5,2,0
11602,Pintura Colonial,8,Cultura,20,2,5,1,2
11603,Pintura Colonial,5,Cultura,44,1,5,1,0
11604,Arquitectura Antigua,7,Arte,59,1,0,0,1
11605,Arte Moderno,14,Cultura,63,5,1,1,1
11606,Arte Moderno,7,Cultura,61,3,1,1,1
11607,Fotografía Histórica,6,Arte,20,1,4,0,2
11608,Fotografía Histórica,9,Cultura,66,5,4,1,1
11609,Arquitectura Antigua,14,Historia,29,1,0,2,2
11610,Cerámica Indígena,18,Cultura,45,2,2,1,0
11611,Fotografía Histórica,4,Arte,23,6,4,0,2
11612,Pintura Colonial,5,Historia,66,1,5,2,1
11613,Cerámica Indígena,11,Cultura,66,5,2,1,1
11614,Arte Moderno,13,Historia,55,1,1,2,1
11615,Escultura Religiosa,15,Historia,46,1,3,2,0
11616,Arquitectura Antigua,16,Cultura,48,4,0,1,0
11617,Arquitectura Antigua,15,Arte,48,3,0,0,0
11618,Pintura Colonial,2,Arte,61,2,5,0,1
11619,Escultura Religiosa,16,Cultura,26,2,3,1,2
11620,Escultura Religiosa,3,Arte,34,6,3,0,0
11621,Fotografía Histórica,11,Cultura,62,5,4,1,1
11622,Cerámica Indígena,11,Historia,37,5,2,2,0
11623,Pintura Colonial,4,Arte,65,6,5,0,1
11624,Arte Moderno,2,Arte,24,5,1,0,2
11625,Pintura Colonial,2,Cultura,46,3,5,1,0
11626,Arte Moderno,14,Historia,42,1,1,2,0
11627,Fotografía Histórica,19,Cultura,16,6,4,1,2
11628,Arquitectura Antigua,10,Cultura,66,1,0,1,1
11629,Fotografía Histórica,18,Cultura,69,2,4,1,1
11630,Fotografía Histórica,8,Cultura,57,3,4,1,1
11631,Escultura Religiosa,16,Historia,52,5,3,2,1
11632,Pintura Colonial,12,Historia,44,2,5,2,0
11633,Arte Moderno,5,Cultura,61,2,1,1,1
11634,Arte Moderno,6,Cultura,25,4,1,1,2
11635,Escultura Religiosa,12,Historia,15,2,3,2,2
11636,Cerámica Indígena,7,Cultura,66,3,2,1,1
11637,Arquitectura Antigua,14,Cultura,33,4,0,1,0
11638,Pintura Colonial,16,Historia,24,2,5,2,2
11639,Fotografía Histórica,7,Cultura,22,4,4,1,2
11640,Arquitectura Antigua,10,Cultura,54,2,0,1,1
11641,Arte Moderno,19,Historia,25,1,1,2,2
11642,Escultura Religiosa,11,Historia,41,1,3,2,0
11643,Arte Moderno,13,Cultura,31,3,1,1,2
11644,Escultura Religiosa,17,Cultura,55,6,3,1,1
11645,Arte Moderno,11,Historia,56,6,1,2,1
11646,Arte Moderno,18,Arte,33,2,1,0,0
11647,Escultura Religiosa,15,Cultura,24,5,3,1,2
11648,Arquitectura Antigua,13,Historia,46,2,0,2,0
11649,Cerámica Indígena,11,Arte,33,5,2,0,0
11650,Cerámica Indígena,4,Historia,41,3,2,2,0
11651,Cerámica Indígena,7,Historia,25,6,2,2,2
11652,Arquitectura Antigua,6,Cultura,69,3,0,1,1
11653,Arte Moderno,7,Historia,23,4,1,2,2
11654,Pintura Colonial,19,Arte,51,6,5,0,1
11655,Escultura Religiosa,5,Cultura,18,1,3,1,2
11656,Pintura Colonial,18,Historia,62,1,5,2,1
11657,Arte Moderno,11,Arte,67,4,1,0,1
11658,Arquitectura Antigua,19,Arte,63,3,0,0,1
11659,Pintura Colonial,12,Arte,55,1,5,0,1
11660,Fotografía Histórica,6,Arte,39,1,4,0,0
11661,Arquitectura Antigua,18,Arte,35,4,0,0,0
11662,Arquitectura Antigua,5,Arte,63,1,0,0,1
11663,Arte Moderno,18,Cultura,53,3,1,1,1
11664,Pintura Colonial,16,Cultura,41,5,5,1,0
11665,Pintura Colonial,6,Historia,36,5,5,2,0
11666,Pintura Colonial,9,Arte,44,1,5,0,0
11667,Fotografía Histórica,3,Historia,46,6,4,2,0
11668,Fotografía Histórica,15,Cultura,17,3,4,1,2
11669,Arquitectura Antigua,9,Cultura,51,3,0,1,1
11670,Pintura Colonial,16,Historia,15,5,5,2,2
11671,Fotografía Histórica,12,Arte,36,2,4,0,0
11672,Fotografía Histórica,10,Arte,61,3,4,0,1
11673,Cerámica Indígena,16,Arte,26,3,2,0,2
11674,Pintura Colonial,8,Arte,22,1,5,0,2
11675,Escultura Religiosa,6,Cultura,33,6,3,1,0
11676,Arte Moderno,14,Historia,20,6,1,2,2
11677,Pintura Colonial,11,Cultura,52,1,5,1,1
11678,Arte Moderno,14,Cultura,24,5,1,1,2
11679,Fotografía Histórica,12,Cultura,22,3,4,1,2
11680,Arquitectura Antigua,3,Historia,15,2,0,2,2
11681,Arte Moderno,9,Cultura,58,6,1,1,1
11682,Pintura Colonial,17,Cultura,34,3,5,1,0
11683,Pintura Colonial,7,Cultura,65,2,5,1,1
11684,Pintura Colonial,17,Cultura,67,5,5,1,1
11685,Arquitectura Antigua,12,Cultura,40,6,0,1,0
11686,Arte Moderno,8,Cultura,62,5,1,1,1
11687,Pintura Colonial,3,Cultura,35,1,5,1,0
11688,Cerámica Indígena,7,Arte,44,4,2,0,0
11689,Arte Moderno,18,Arte,69,2,1,0,1
11690,Fotografía Histórica,5,Cultura,36,3,4,1,0
11691,Arquitectura Antigua,11,Arte,41,3,0,0,0
11692,Fotografía Histórica,11,Historia,54,1,4,2,1
11693,Fotografía Histórica,18,Arte,69,5,4,0,1
11694,Cerámica Indígena,18,Cultura,65,1,2,1,1
11695,Cerámica Indígena,5,Arte,37,1,2,0,0
11696,Arquitectura Antigua,15,Historia,52,2,0,2,1
11697,Pintura Colonial,7,Arte,55,5,5,0,1
11698,Arquitectura Antigua,17,Cultura,51,3,0,1,1
11699,Cerámica Indígena,16,Historia,40,6,2,2,0
11700,Arte Moderno,14,Cultura,37,2,1,1,0
11701,Arte Moderno,3,Cultura,58,2,1,1,1
11702,Fotografía Histórica,10,Arte,34,1,4,0,0
11703,Arquitectura Antigua,18,Arte,41,2,0,0,0
11704,Cerámica Indígena,10,Historia,19,4,2,2,2
11705,Cerámica Indígena,2,Historia,38,3,2,2,0
11706,Escultura Religiosa,4,Cultura,53,2,3,1,1
11707,Pintura Colonial,8,Historia,38,4,5,2,0
11708,Cerámica Indígena,11,Arte,33,6,2,0,0
11709,Arquitectura Antigua,14,Arte,45,4,0,0,0
11710,Fotografía Histórica,13,Cultura,28,4,4,1,2
11711,Cerámica Indígena,9,Cultura,69,3,2,1,1
11712,Arquitectura Antigua,19,Cultura,59,6,0,1,1
11713,Arquitectura Antigua,19,Historia,16,5,0,2,2
11714,Escultura Religiosa,3,Cultura,34,2,3,1,0
11715,Escultura Religiosa,9,Historia,16,4,3,2,2
11716,Arte Moderno,17,Cultura,44,6,1,1,0
11717,Cerámica Indígena,7,Arte,69,1,2,0,1
11718,Pintura Colonial,3,Historia,66,3,5,2,1
11719,Escultura Religiosa,4,Historia,54,5,3,2,1
11720,Arte Moderno,8,Cultura,67,4,1,1,1
11721,Cerámica Indígena,4,Cultura,48,6,2,1,0
11722,Cerámica Indígena,3,Arte,66,2,2,0,1
11723,Fotografía Histórica,18,Arte,41,1,4,0,0
11724,Escultura Religiosa,5,Historia,36,1,3,2,0
11725,Arte Moderno,3,Arte,50,1,1,0,0
11726,Arte Moderno,13,Arte,30,4,1,0,2
11727,Arte Moderno,11,Cultura,56,5,1,1,1
11728,Pintura Colonial,4,Arte,60,4,5,0,1
11729,Escultura Religiosa,10,Arte,15,3,3,0,2
11730,Fotografía Histórica,7,Cultura,66,5,4,1,1
11731,Arte Moderno,16,Arte,33,3,1,0,0
11732,Arquitectura Antigua,16,Historia,28,5,0,2,2
11733,Arquitectura Antigua,12,Historia,59,4,0,2,1
11734,Pintura Colonial,14,Cultura,33,1,5,1,0
11735,Pintura Colonial,3,Historia,18,4,5,2,2
11736,Pintura Colonial,19,Arte,27,6,5,0,2
11737,Pintura Colonial,12,Cultura,53,6,5,1,1
11738,Cerámica Indígena,9,Cultura,42,5,2,1,0
11739,Escultura Religiosa,12,Arte,38,5,3,0,0
11740,Fotografía Histórica,10,Arte,56,3,4,0,1
11741,Arte Moderno,17,Arte,67,1,1,0,1
11742,Arte Moderno,5,Cultura,56,5,1,1,1
11743,Pintura Colonial,13,Cultura,38,5,5,1,0
11744,Escultura Religiosa,18,Historia,34,4,3,2,0
11745,Arquitectura Antigua,12,Cultura,15,2,0,1,2
11746,Escultura Religiosa,16,Cultura,18,6,3,1,2
11747,Escultura Religiosa,14,Cultura,48,5,3,1,0
11748,Cerámica Indígena,19,Cultura,19,5,2,1,2
11749,Pintura Colonial,15,Arte,62,6,5,0,1
11750,Pintura Colonial,7,Historia,51,3,5,2,1
11751,Fotografía Histórica,18,Arte,66,1,4,0,1
11752,Arquitectura Antigua,16,Cultura,63,6,0,1,1
11753,Arte Moderno,3,Historia,55,1,1,2,1
11754,Arte Moderno,7,Historia,27,2,1,2,2
11755,Arquitectura Antigua,6,Cultura,61,6,0,1,1
11756,Fotografía Histórica,7,Cultura,66,5,4,1,1
11757,Fotografía Histórica,6,Arte,27,6,4,0,2
11758,Fotografía Histórica,14,Arte,63,2,4,0,1
11759,Arte Moderno,8,Cultura,38,6,1,1,0
11760,Cerámica Indígena,17,Arte,40,6,2,0,0
11761,Cerámica Indígena,4,Arte,65,5,2,0,1
11762,Escultura Religiosa,19,Arte,33,6,3,0,0
11763,Fotografía Histórica,14,Cultura,29,2,4,1,2
11764,Arquitectura Antigua,9,Cultura,45,1,0,1,0
11765,Cerámica Indígena,8,Historia,31,2,2,2,2
11766,Arte Moderno,7,Historia,26,2,1,2,2
11767,Arte Moderno,19,Arte,57,5,1,0,1
11768,Cerámica Indígena,11,Arte,53,3,2,0,1
11769,Fotografía Histórica,5,Historia,39,1,4,2,0
11770,Arquitectura Antigua,2,Historia,30,5,0,2,2
11771,Cerámica Indígena,8,Cultura,47,2,2,1,0
11772,Arquitectura Antigua,12,Arte,68,3,0,0,1
11773,Cerámica Indígena,17,Historia,25,5,2,2,2
11774,Pintura Colonial,8,Arte,29,3,5,0,2
11775,Arte Moderno,8,Cultura,30,2,1,1,2
11776,Escultura Religiosa,10,Cultura,21,3,3,1,2
11777,Arquitectura Antigua,15,Cultura,50,6,0,1,0
11778,Fotografía Histórica,8,Cultura,15,2,4,1,2
11779,Arte Moderno,12,Historia,39,4,1,2,0
11780,Arte Moderno,19,Historia,38,5,1,2,0
11781,Escultura Religiosa,5,Cultura,64,1,3,1,1
11782,Arte Moderno,3,Arte,45,2,1,0,0
11783,Fotografía Histórica,11,Arte,35,4,4,0,0
11784,Arte Moderno,19,Cultura,18,6,1,1,2
11785,Escultura Religiosa,10,Historia,63,6,3,2,1
11786,Arte Moderno,14,Arte,53,6,1,0,1
11787,Arquitectura Antigua,7,Arte,60,5,0,0,1
11788,Arquitectura Antigua,19,Historia,26,6,0,2,2
11789,Escultura Religiosa,17,Arte,55,1,3,0,1
11790,Pintura Colonial,6,Cultura,24,6,5,1,2
11791,Arte Moderno,13,Historia,45,6,1,2,0
11792,Fotografía Histórica,4,Cultura,52,1,4,1,1
11793,Cerámica Indígena,10,Arte,61,4,2,0,1
11794,Fotografía Histórica,15,Historia,56,3,4,2,1
11795,Arquitectura Antigua,19,Cultura,43,1,0,1,0
11796,Cerámica Indígena,7,Arte,58,3,2,0,1
11797,Cerámica Indígena,19,Arte,54,1,2,0,1
11798,Arte Moderno,9,Cultura,16,3,1,1,2
11799,Fotografía Histórica,14,Arte,58,1,4,0,1
11800,Arte Moderno,7,Cultura,37,6,1,1,0
11801,Arte Moderno,11,Cultura,42,1,1,1,0
11802,Escultura Religiosa,14,Historia,64,6,3,2,1
11803,Arquitectura Antigua,4,Cultura,55,2,0,1,1
11804,Cerámica Indígena,6,Historia,36,2,2,2,0
11805,Pintura Colonial,18,Cultura,63,1,5,1,1
11806,Escultura Religiosa,16,Historia,43,5,3,2,0
11807,Pintura Colonial,18,Cultura,42,4,5,1,0
11808,Arte Moderno,2,Cultura,19,2,1,1,2
11809,Pintura Colonial,18,Cultura,17,3,5,1,2
11810,Escultura Religiosa,9,Historia,20,5,3,2,2
11811,Cerámica Indígena,2,Arte,21,1,2,0,2
11812,Arte Moderno,17,Arte,66,2,1,0,1
11813,Escultura Religiosa,17,Historia,27,5,3,2,2
11814,Escultura Religiosa,12,Historia,68,4,3,2,1
11815,Arquitectura Antigua,14,Historia,20,3,0,2,2
11816,Escultura Religiosa,2,Historia,35,3,3,2,0
11817,Arquitectura Antigua,12,Cultura,59,5,0,1,1
11818,Escultura Religiosa,4,Cultura,34,1,3,1,0
11819,Arte Moderno,11,Arte,29,2,1,0,2
11820,Pintura Colonial,18,Historia,45,2,5,2,0
11821,Cerámica Indígena,7,Arte,42,6,2,0,0
11822,Pintura Colonial,15,Historia,27,1,5,2,2
11823,Arte Moderno,11,Cultura,49,5,1,1,0
11824,Pintura Colonial,9,Arte,36,5,5,0,0
11825,Escultura Religiosa,3,Cultura,33,3,3,1,0
11826,Arte Moderno,4,Historia,34,3,1,2,0
11827,Cerámica Indígena,16,Arte,27,2,2,0,2
11828,Escultura Religiosa,2,Historia,69,1,3,2,1
11829,Cerámica Indígena,12,Historia,33,3,2,2,0
11830,Escultura Religiosa,4,Arte,26,5,3,0,2
